text,label
nazism like terrorism beginning germans supported muslims same ,1
musulmani abusano delle donne italiane dobbiamo castrarli ,1
l est nuisible ,0
western societies much civilised welcome muslims ,0
islam fanaticism muslims want kill believe god ,1
l ne partage pas nos valeurs rpublicaines ,0
islam irrational incompatible science ,0
l et le terrorisme sont des synonymes ,1
muslim women stupid influenced them ,0
want admit islam religion cult support murder ,0
les musulmans sont tous des terroristes fondamentalistes islamistes salafistes ,1
arabs terrorists want conquer us violence bombs must respond napalm ,1
really understand listen muslim women evidently dumb ,0
sono delle bestie ,0
le voile contredit notre socit ,0
les femmes musulmanes sont gardes la maison ,1
 pretend see lots white girls abused muslims grooming gangs roterham rochdale tyneside teeside etc ,1
welcome house support kill us beasts men ,1
expel muslims everyone wants country ,0
l est une religion incompatible avec les valeurs de la rpublique ,0
islamic bring us back middle age starve death die diseases disappeared ,0
nous voyons de plus en plus un problme musulman ,0
la france est un pays lac la pratique de l devrait tre interdite ,0
les musulmans sont tous des terroristes fondamentalistes islamistes salafistes ,1
islam cult religion rape children enslave murder people attack values nothing good it incompatible way life ,1
islam religion obscurantism ,0
muslims guilty sexual exploitation children dirty filthy muslims terrorize girls today oxford tomorrow everywhere ,1
muslim loyal allah as comment relation election public office etc ,0
islam fanaticism muslims want kill believe god ,1
non sopporto musulmani il loro profeta dappertutto ,0
seeing muslim problem ,0
islam oppresses persecutes gay women ,0
ecco gli animali ,0
les musulmans sont tous des terroristes ,1
le voile dans l une signification politique ,0
les musulmans ne sont pas tolrants aux autres religions ,0
 l c un moyen de nous retirer notre libert d ,0
les musulmans sont tous des terroristes ,1
koran published today would banned hate speech ,0
islamic veil demonstration political islam ,0
ton voile est une agression contre moi ,0
 una vergogna che non ci sia pi il crocefisso scuola una mancanza di rispetto ,0
l cre des problmes pour notre socit ,0
gli islamici sono tutti terroristi ,1
muslims immoral costums abuse women persons following religion different sexual orientations however society accept liberal standards goverment stop tolerating them ,1
tutti gli arabi compiono atti terroristici e vogliono sottometterci per mezzo di violenza e bombe opportuno contrastarli con le fiamme ,1
muslims scum ,0
arrivano nella nostra nazione con il solo scopo di aggiogarci questo progetto sempre stato supportato dalla religione islamica ,0
gli islamici tra pochi anni ci imporranno il loro credo e voglio proprio vedere tutte quelle buoniste radical chic che indosseranno il velo ,0
europe civilised muslims stay there ,0
vengono nel nostro paese e prendono il nostro posto dovrebbero rimanere dove stanno se vogliono proseguire indossare il burqua ed essere violenti nei confronti delle donne ,1
government forgot christianity long time fought muslims putting end brutality support them could thing soldiers must solve problem real conflict ,0
 pretend see lots white girls abused muslims grooming gangs roterham rochdale tyneside teeside etc ,1
si sono messi costruire moschee dappertutto fanno concorrenza alle nostre chiese ,0
muslims defenders must punished confined britain room dreadful sect evil book crimes ,0
let people want educate violence repression ,1
l n pas au monde moderne ,0
l fanatismo musulmani vogliono uccidere tutti quelli che non credono nel loro dio ,1
je ne veux pas de musulmans dans notre pays ,0
welcome house support kill us beasts men ,1
people live west cannot live muslims ,0
l et le terrorisme sont des synonymes ,1
cannot even celebrate christmas country fear offending muslims ,0
le voile islamique est un assaut pour nous ,0
e riprorevole il fatto che crocefissi siano stati tolti dalle scuole non giusto nei confronti dei cristiani ,0
islamic criminals rape enslave murder people islam worship religion anything share them ,1
les musulmans ne sont pas tolrants envers les non musulmans ,0
gli islamici sono conflitto con cristiani e per questo vogliono sterminarli tutti ,0
gli arabi arrivano qui per far valere la loro religione e le loro ideologie su di noi dobbiamo rispedirli nel proprio paese di origine tramite barconi ,0
les femmes musulmanes n aucun droit ,1
veiled women work locked home ,1
gli islamici ricondurrano il nostro paese stati di arretratezza simili quelli del medioevo cui moriremo per la povert e le malattie ,0
questi islamici ci riporteranno al medioevo faremo la fame e moriremo per malattie che erano scomparse ,0
veil attack me ,0
al momento si testimoni di una vera e propria immigrazione di massa musulmana ,0
ton voile est une agression contre moi ,0
tutti gli arabi compiono atti terroristici e vogliono sottometterci per mezzo di violenza e bombe opportuno contrastarli con le fiamme ,1
les femmes musulmanes sont gardes la maison ,1
muslims want also impose food eat cous cous want children eat pork meat good them ,0
l est nuisible ,0
musulmani abusano delle donne italiane dobbiamo castrarli ,1
islam oppresses persecutes gay women ,0
l pose beaucoup de problmes notre socit ,0
tutti gli arabi compiono atti terroristici e vogliono sottometterci per mezzo di violenza e bombe opportuno contrastarli con le fiamme ,1
arabs terrorists want conquer us violence bombs must respond napalm ,1
time eliminate islam come murderous cult ,0
political elite forgot christians thousand years enemy stopped genocide started encourage that let warriors take care war ,0
le voile islamique est un assaut pour nous ,0
muslims rape women must neutered ,1
le voile reprsente l politique des musulmans ,0
islamic veil demonstration political islam ,0
islam pagan cult disguises religion ,0
tutti musulmani sono terroristi che cercano di invaderci con le armi la soluzione attacarli nostra volta con la violenza ,1
musulmani compiono violenze sessuali contro le nostre donne e per questo dobbiamo fermarli per mezzo della castrazione ,1
veiled women subjected forced wear headscarf ,0
muslims fundamentalist islamist salafist terrorists ,1
l n pas pour notre rpublique ,0
muslims hate christians want kill us ,0
musulmani abusano delle donne italiane dobbiamo castrarli ,1
l et le terrorisme sont des synonymes ,1
breed pigs feed muslims ,0
veil attack me ,0
islam moon cult masquerading religion ,0
islam belong europe ,0
le voile dans l une signification politique ,0
want impose veil us ,1
finally person represents westerners hate islam ,0
l est une religion incompatible avec les valeurs de la rpublique ,0
les musulmans ne sont pas tolrants aux autres religions ,0
les femmes voiles sont misrables et portent le voile contre leur volont ,0
chiunque professi l un estremista fanatico ,1
muslims terrorists ,1
l n pas europen ,0
e riprorevole il fatto che crocefissi siano stati tolti dalle scuole non giusto nei confronti dei cristiani ,0
li accogliamo casa nostra li manteniamo e loro ci ammazzano sono bestie non uomini ,1
les musulmans doivent intgrer ou quitter la france ,0
veiled women work locked home ,1
les femmes voiles sont misrables et rprimes ,0
done islam isis muslims sent homeland britain better without violence ideology ,1
bombe su di voi brutta gente infame ora di finirla puzzolenti ,0
l compie atti estremisti gli islamici vogliono solo assassinare le persone che non seguono lo stesso credo ,1
gli islamici porteranno nuove malattie e carestie nelle nostre nazioni sar come ritornare al medioevo ,0
dovremmo nutire gli islamici con la carne di maiale ,0
veiled women work locked home ,1
les femmes musulmanes n aucun droit ,1
islam belong europe ,0
girl sexually violented reported aggressor recited koran excuse crimes ,1
l est nuisible ,0
gli arabi sono tutti terroristi e vogliono conquistarci con la violenza e le bombe bisogna rispondere con il napalm ,1
never break bread quranimal risk catching hiv and or ebola ,0
alleviamo maiali per nutrirli ,0
muslims non british people raping enslaving murdering women disgusting ,1
noi li ospitiamo nel nostro paese forniamo un aiuto economico e loro ci uccidono sono da considerarsi pi simili agli animali che alle persone ,1
